T,strike,rf,dividend,v0,kappa,sigma,rho,theta,lambda_parameter,nuUp,nuDown,p,price,original_iv
242,72.6101,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,36.6643,0.787977,
56,63.1592,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.2589,0.79106,
293,192.074,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.07364,0.804511,
209,102.707,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,21.3832,0.777337,
149,105.528,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.6668,0.761822,
123,129.028,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.39335,0.758107,
54,81.612,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,21.466,0.714935,
16,121.812,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,0.678747,0.705123,
322,28.9088,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,69.3024,0.824134,
224,195.258,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.08479,0.806176,
166,73.1014,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,33.514,0.777802,
344,171.792,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.3128,0.801414,
63,108.494,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.14024,0.699712,
70,124.24,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.02417,0.722025,
291,195.072,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.73036,0.80531,
157,179.002,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.47905,0.800546,
189,67.609,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.9183,0.785113,
344,215.081,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.07954,0.81006,
51,63.2635,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.0669,0.795337,
256,195.423,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.33028,0.805478,
310,158.834,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.6371,0.797347,
278,105.401,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,23.9523,0.787388,
182,72.7041,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,34.4077,0.780653,
143,178.337,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.92779,0.801714,
27,88.9046,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.4475,0.640918,
357,189.979,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.7584,0.805139,
15,97.6021,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.68825,0.553637,
211,28.9457,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,69.6169,0.84471,
40,102.74,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.33977,0.653063,
337,101.495,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,27.7605,0.792827,
272,169.808,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,10.5057,0.79783,
328,36.0544,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,63.2852,0.814363,
61,122.162,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.56022,0.710026,
362,89.6125,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,32.9242,0.79485,
144,129.531,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.76689,0.7657,
169,176.032,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.22181,0.797576,
178,129.745,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.9237,0.774644,
79,106.785,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,10.4215,0.719178,
275,43.0992,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,57.3723,0.809052,
279,86.8895,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,30.9709,0.788337,
339,24.6744,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,72.9849,0.829498,
238,82.9629,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,31.0898,0.784355,
116,103.507,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,14.9474,0.747346,
234,27.4134,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,70.9472,0.842221,
292,62.3977,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,44.1021,0.795777,
54,113.538,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.65703,0.688841,
253,175.997,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.9753,0.798856,
19,98.978,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.68135,0.574182,
310,93.846,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,29.3914,0.790713,
351,107.954,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,26.2876,0.794022,
37,100.874,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.70562,0.645287,
305,179.798,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,10.7769,0.801678,
103,67.8202,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,34.6964,0.772169,
122,53.5514,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,47.0346,0.803968,
141,78.8876,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,28.7698,0.767992,
274,95.6205,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,27.212,0.787051,
29,62.7979,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.247,0.87068,
23,104.907,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.89624,0.592546,
210,183.234,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.43197,0.800943,
45,128.582,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,2.29368,0.712304,
183,124.235,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.4712,0.774241,
231,103.714,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,22.2103,0.781128,
149,80.0404,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,28.4976,0.769334,
260,33.4487,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,65.4036,0.823599,
268,159.586,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.6377,0.79488,
243,168.685,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.33049,0.796003,
129,106.721,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,14.7944,0.753816,
55,139.538,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,2.12347,0.751577,
282,201.79,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.83504,0.807258,
192,103.804,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,20.0227,0.773845,
206,47.6472,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,53.0803,0.806604,
247,32.8082,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,65.98,0.826706,
344,179.146,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.4274,0.802775,
43,84.9791,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.0322,0.690226,
195,93.6526,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,24.155,0.775282,
248,25.2296,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,72.9169,0.844579,
141,90.7198,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,22.3113,0.761465,
129,38.5075,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,60.8434,0.84964,
175,36.8845,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,62.3262,0.833628,
169,56.167,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,45.6739,0.795812,
216,202.043,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.32917,0.809837,
81,139.346,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.81076,0.752243,
12,114.944,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,0.644509,0.627279,
246,99.677,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,24.4013,0.7834,
311,197.68,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.27535,0.80611,
60,102.928,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.81749,0.694716,
249,33.5948,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,65.2784,0.824874,
247,85.9427,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,30.0707,0.784885,
315,36.0464,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,63.2578,0.815026,
360,62.4977,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,45.5668,0.798829,
226,180.718,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.33688,0.799877,
357,32.8762,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,65.9236,0.816425,
78,86.7874,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.888,0.729195,
105,72.5546,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,31.1949,0.764349,
139,128.671,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.59914,0.76371,
282,132.844,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.9105,0.790476,
258,38.7022,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,60.8733,0.815457,
211,39.7361,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,59.8189,0.819007,
353,216.137,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,9.31483,0.810217,
177,97.2121,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,21.6453,0.770708,
101,99.0781,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,15.4975,0.738832,
97,67.8166,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,34.4742,0.77105,
15,107.203,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,1.89962,0.556402,
117,91.7452,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,20.171,0.750982,
266,122.977,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.3767,0.787363,
113,168.451,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,3.24023,0.796405,
154,105.237,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,17.1137,0.763531,
196,133.11,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.3079,0.779221,
249,99.1859,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,24.7267,0.783826,
97,69.4173,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,33.2133,0.767739,
144,81.5617,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,27.3502,0.766995,
78,121.989,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.17294,0.726439,
364,172.126,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,14.0711,0.802213,
188,110.052,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,17.6877,0.773143,
86,91.1129,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.0662,0.731595,
251,67.304,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,40.0457,0.791014,
92,130.479,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.79954,0.744835,
325,137.083,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.0228,0.794688,
258,122.669,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.0503,0.786371,
321,113.843,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,23.3409,0.791968,
134,56.8236,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,44.4479,0.795358,
275,27.7514,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,70.4683,0.832437,
194,173.943,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.53126,0.79621,
172,109.575,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.8393,0.76911,
266,57.409,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,46.7379,0.79722,
93,101.438,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.8013,0.732359,
306,203.978,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.56372,0.80769,
16,112.659,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,1.18567,0.595462,
98,58.4473,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,42.3494,0.794736,
12,83.1466,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,17.151,0.687941,
347,40.7839,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,59.6639,0.809404,
81,57.4102,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,42.9781,0.80331,
170,130.07,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.3566,0.772929,
346,220.679,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.74226,0.811234,
27,113.861,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,2.3363,0.630041,
244,174.41,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.74501,0.797989,
278,190.56,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.61327,0.803925,
12,106.189,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,1.618,0.534447,
157,179.597,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.43863,0.801026,
31,66.5651,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,33.6011,0.814287,
295,156.515,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.3128,0.795959,
240,143.076,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.8404,0.788158,
148,151.725,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.5208,0.779538,
302,120.232,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,20.7873,0.790788,
177,129.605,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.8914,0.77438,
254,62.4696,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,43.1339,0.793663,
293,125.381,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.103,0.790497,
46,67.0961,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,33.3892,0.776113,
141,139.791,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.73763,0.77031,
34,98.3428,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.46876,0.638266,
17,114.036,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,1.1587,0.60906,
124,39.2123,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,60.1807,0.85018,
306,66.7153,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,41.9117,0.794925,
90,71.7954,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,31.0676,0.760956,
207,69.4939,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.3157,0.785836,
85,152.168,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,2.94239,0.776237,
113,141.961,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.62359,0.764699,
136,117.449,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.0269,0.758488,
179,30.1709,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,68.6013,0.853326,
269,132.802,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,16.2854,0.789162,
125,94.0651,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,19.6295,0.753841,
220,142.658,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.8658,0.78566,
316,122.407,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,20.8752,0.792238,
300,71.8719,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,38.9215,0.793024,
248,122.845,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,17.4925,0.785127,
120,154.498,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,4.65318,0.778771,
55,114.987,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,5.41484,0.692037,
335,179.377,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,12.0421,0.802538,
329,76.0183,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,37.7041,0.794096,
340,161.685,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,14.5068,0.799454,
33,120.426,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,2.09459,0.669753,
88,54.4545,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,45.7766,0.811687,
307,105.333,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,25.2717,0.79034,
334,135.301,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,18.7767,0.795092,
318,111.959,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,23.7437,0.791599,
131,81.4291,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,26.7051,0.763064,
35,103.972,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,6.13102,0.63832,
291,156.767,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,13.0949,0.795753,
316,176.885,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,11.5552,0.801387,
40,102.938,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.25955,0.653023,
64,49.34,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,50.464,0.867299,
210,96.6843,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,23.7107,0.777829,
361,27.1139,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,70.7642,0.823393,
79,151.155,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,2.69536,0.775567,
106,121.522,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,8.67986,0.745761,
215,49.0998,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,52.0103,0.804257,
242,181.806,0.0276807,0.0391633,0.361683,16.802,1.41281,-0.482245,0.667381,1.72439,0.261654,0.247025,0.401064,7.92448,0.800557,
